TRAIN_00018,TRAIN_21645,1,1,1,1,0,1,0,1,1,1
TRAIN_00016,TRAIN_21429,1,1,1,1,1,1,0,1,0,1
TRAIN_00029,TRAIN_20685,1,1,1,1,1,1,1,0,1,0
TRAIN_00045,TRAIN_20853,1,1,1,1,1,0,1,0,1,1
TRAIN_00071,TRAIN_21861,0,1,1,1,1,1,1,1,0,1
TRAIN_00063,TRAIN_21309,1,0,1,0,1,1,1,1,1,1
TRAIN_00080,TRAIN_19989,1,1,1,1,1,0,1,0,1,1
TRAIN_00076,TRAIN_20589,1,1,0,1,1,1,0,1,1,1
TRAIN_00119,TRAIN_21141,1,0,1,0,1,1,1,1,1,1
TRAIN_00105,TRAIN_20397,1,1,0,1,1,1,1,1,1,0
TRAIN_00136,TRAIN_19461,1,1,1,1,1,1,1,0,0,1
TRAIN_00130,TRAIN_20853,1,0,1,1,1,1,1,0,1,1
TRAIN_00166,TRAIN_19533,1,1,1,1,1,0,1,0,1,1
TRAIN_00160,TRAIN_19773,1,1,1,1,0,0,1,1,1,1
TRAIN_00208,TRAIN_20565,1,1,0,0,1,1,1,1,1,1
TRAIN_00190,TRAIN_19365,1,1,1,1,1,1,0,1,1,0
TRAIN_00218,TRAIN_21717,0,1,1,0,1,1,1,1,1,1
TRAIN_00218,TRAIN_19653,1,1,1,1,0,1,0,1,1,1
TRAIN_00248,TRAIN_20517,1,1,0,0,1,1,1,1,1,1
TRAIN_00262,TRAIN_21333,0,1,1,1,1,1,1,1,0,1
TRAIN_22224,TRAIN_21957,1,1,0,1,0,1,1,1,1,1
TRAIN_22230,TRAIN_21765,1,1,1,0,1,1,0,1,1,1
TRAIN_22253,TRAIN_20781,1,1,1,1,1,1,0,0,1,1
TRAIN_22289,TRAIN_20949,1,1,1,1,0,1,1,0,1,1
TRAIN_22313,TRAIN_20493,1,1,1,1,0,0,1,1,1,1
TRAIN_22314,TRAIN_21237,1,0,1,1,1,1,0,1,1,1
TRAIN_22361,TRAIN_20013,1,1,1,1,1,0,0,1,1,1
TRAIN_22380,TRAIN_21021,1,0,1,1,1,1,1,1,1,0
TRAIN_22448,TRAIN_22125,0,0,1,1,1,1,1,1,1,1
TRAIN_22435,TRAIN_20997,1,0,1,1,1,0,1,1,1,1
TRAIN_22474,TRAIN_20829,1,0,1,1,1,1,1,1,0,1
TRAIN_22472,TRAIN_19773,1,1,1,1,0,1,0,1,1,1
TRAIN_22555,TRAIN_19509,1,1,1,1,1,0,1,1,0,1
TRAIN_22547,TRAIN_21093,1,0,1,0,1,1,1,1,1,1
TRAIN_22662,TRAIN_19821,1,1,1,0,1,1,1,1,1,0
TRAIN_22642,TRAIN_19989,1,1,1,0,1,0,1,1,1,1
TRAIN_22683,TRAIN_20661,1,0,1,1,1,1,1,1,1,0
TRAIN_22686,TRAIN_19557,1,1,1,1,0,1,1,1,1,0
TRAIN_22710,TRAIN_19701,1,1,1,1,0,0,1,1,1,1
TRAIN_22731,TRAIN_21573,0,1,1,1,0,1,1,1,1,1
TRAIN_00268,TRAIN_21045,1,1,1,0,1,1,1,1,0,1
TRAIN_00287,TRAIN_18789,1,1,1,1,1,0,1,1,1,0
TRAIN_00289,TRAIN_18238,1,1,1,1,1,1,0,1,0,1
TRAIN_00300,TRAIN_21285,1,0,1,1,0,1,1,1,1,1
TRAIN_00317,TRAIN_20109,1,1,1,1,0,1,0,1,1,1
TRAIN_00331,TRAIN_20517,1,1,0,1,1,1,1,1,1,0
TRAIN_00340,TRAIN_18382,1,1,0,1,1,1,1,1,1,0
TRAIN_00343,TRAIN_19725,1,1,1,1,1,0,1,1,0,1
