TRAIN_00011,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00036,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00066,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00084,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00110,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00133,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00159,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00201,TRAIN_22199,1,1,1,1,1,1,1,1,1,1
TRAIN_00187,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00220,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00242,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_22227,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_22257,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_22318,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_22356,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_22448,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_22486,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_22534,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_22646,TRAIN_22199,1,1,1,1,1,1,1,1,1,1
TRAIN_22629,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_22695,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_22732,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00268,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00310,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00330,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00351,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00372,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00398,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00424,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00408,TRAIN_22199,1,1,1,1,1,1,1,1,1,1
TRAIN_00446,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00472,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00484,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00510,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00535,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00563,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00584,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00622,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00606,TRAIN_22199,1,1,1,1,1,1,1,1,1,1
TRAIN_00646,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00659,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00685,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00708,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00739,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00750,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00780,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00770,TRAIN_22199,1,1,1,1,1,1,1,1,1,1
TRAIN_00797,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00836,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00843,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00841,TRAIN_22198,1,1,1,1,1,1,1,1,1,1
TRAIN_00871,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00889,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00918,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00919,TRAIN_22199,1,1,1,1,1,1,1,1,1,1
TRAIN_00944,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00963,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_00992,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_01009,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_01048,TRAIN_22199,1,1,1,1,1,1,1,1,1,1
TRAIN_01048,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_01059,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_01091,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_01116,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_01128,TRAIN_22199,1,1,1,1,1,1,1,1,1,1
TRAIN_01128,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_01165,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_01186,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_01222,TRAIN_22199,1,1,1,1,1,1,1,1,1,1
TRAIN_01204,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_01235,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_01252,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_01276,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_01273,TRAIN_22199,1,1,1,1,1,1,1,1,1,1
TRAIN_01310,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_01312,TRAIN_22199,1,1,1,1,1,1,1,1,1,1
TRAIN_01326,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_22758,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_22840,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_22886,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_22911,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_22965,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_23034,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_23068,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_23067,TRAIN_22199,1,1,1,1,1,1,1,1,1,1
TRAIN_23095,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_23141,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_23192,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
TRAIN_23277,TRAIN_22200,1,1,1,1,1,1,1,1,1,1
