TRAIN_00000,TRAIN_22199,1,1,1,1,1,1,1,0,1,1
TRAIN_00024,TRAIN_22199,1,1,1,1,1,1,1,0,1,1
TRAIN_00048,TRAIN_22199,1,1,1,1,1,1,1,0,1,1
TRAIN_00072,TRAIN_22199,1,1,1,1,1,1,1,0,1,1
TRAIN_00072,TRAIN_22198,1,1,1,1,0,1,1,1,1,1
TRAIN_00096,TRAIN_22198,1,1,1,0,1,1,1,1,1,1
TRAIN_00096,TRAIN_22199,1,1,1,1,1,1,1,0,1,1
TRAIN_00120,TRAIN_22199,1,1,1,1,1,1,1,0,1,1
TRAIN_00144,TRAIN_22199,1,1,1,1,1,1,1,0,1,1
TRAIN_00216,TRAIN_22199,1,1,1,1,1,1,1,0,1,1
TRAIN_00240,TRAIN_22199,1,1,1,1,1,1,1,0,1,1
TRAIN_22224,TRAIN_22199,1,1,1,1,1,1,1,0,1,1
TRAIN_22248,TRAIN_22199,1,1,1,1,1,1,1,0,1,1
TRAIN_22296,TRAIN_22199,1,1,1,1,1,1,1,0,1,1
TRAIN_22344,TRAIN_22199,1,1,1,1,1,1,1,0,1,1
TRAIN_22344,TRAIN_22198,1,1,1,1,0,1,1,1,1,1
TRAIN_22416,TRAIN_22198,1,1,1,0,1,1,1,1,1,1
TRAIN_22416,TRAIN_22199,1,1,1,1,1,1,1,0,1,1
TRAIN_22464,TRAIN_22199,1,1,1,1,1,1,1,0,1,1
TRAIN_22512,TRAIN_22199,1,1,1,1,1,1,1,0,1,1
TRAIN_22680,TRAIN_22199,1,1,1,1,1,1,1,0,1,1
TRAIN_22704,TRAIN_22199,1,1,1,1,1,1,1,0,1,1
TRAIN_00264,TRAIN_22101,1,1,1,1,1,0,1,1,1,1
TRAIN_00264,TRAIN_22077,1,1,1,1,1,1,0,1,1,1
TRAIN_00288,TRAIN_21981,1,1,1,0,1,1,1,1,1,1
TRAIN_00288,TRAIN_21909,1,1,1,1,1,1,0,1,1,1
TRAIN_00312,TRAIN_21765,1,1,1,1,1,1,0,1,1,1
TRAIN_00312,TRAIN_22198,1,1,1,1,0,1,1,1,1,1
TRAIN_00336,TRAIN_21957,1,1,0,1,1,1,1,1,1,1
TRAIN_00336,TRAIN_21573,1,1,1,1,1,1,1,1,1,0
TRAIN_00360,TRAIN_21669,1,1,1,1,0,1,1,1,1,1
TRAIN_00360,TRAIN_21549,1,1,1,1,1,1,0,1,1,1
TRAIN_00384,TRAIN_21645,1,1,1,1,0,1,1,1,1,1
TRAIN_00384,TRAIN_21429,1,1,1,1,1,1,1,1,0,1
TRAIN_00408,TRAIN_21381,1,1,1,1,1,1,1,1,0,1
TRAIN_00408,TRAIN_21525,1,1,1,1,1,0,1,1,1,1
TRAIN_00432,TRAIN_21333,1,1,1,1,1,1,1,1,1,0
TRAIN_00432,TRAIN_22029,1,0,1,1,1,1,1,1,1,1
TRAIN_00456,TRAIN_21693,1,1,1,0,1,1,1,1,1,1
TRAIN_00456,TRAIN_21477,1,1,1,1,1,0,1,1,1,1
